title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;is_new_product
家樂福奇亞籽黑胡椒蘇打餅乾170g;飲料零食;79;家樂福;規格：170g克x1x1bag包;家樂福奇亞籽黑胡椒蘇打餅乾;85;1;170,0;9,0;5335;7.06%;0;14001128001,0;g;1;bag;79,0;85,0;7,0588235294117645;weight;月;4,382026634673881;4,454347296253507;0,0007368582034562;0,3876580905416603;0,4779709553739745;0,1068666510428872;0
中立薄鹽乳香餅乾;飲料零食;36;中立;規格：180g克x1x1pack包;中立薄鹽乳香餅乾;0;1;180,0;6,0;5337;0.00%;0;14001136001,0;g;1;pack;36,0;0,0;0,0;weight;月;3,610917912644224;0,0;0,0004866044739805;0,3069542319319339;0,0;0,0;0
Gery厚醬起司蘇打餅;飲料零食;50;Gery芝莉;規格：100g克x1x1bag包;Gery厚醬起司蘇打餅;0;1;100,0;12,0;5338;0.00%;0;14001138001,0;g;1;bag;50,0;0,0;0,0;weight;月;3,9318256327243257;0,0;0,000987111932932;0,3405402756741782;0,0;0,0;0
自然之顏安地斯山藜麥蘇打餅;飲料零食;43;自然之顏;規格：120g克x1x1bag包;自然之顏安地斯山藜麥蘇打餅;0;1;120,0;8,0;5339;0.00%;0;14001143001,0;g;1;bag;43,0;0,0;0,0;weight;月;3,784189633918261;0,0;0,000653440293631;0,3250887648392481;0,0;0,0;0
亞麻仁海鹽蘇打餅-椒鹽;飲料零食;97;統一;規格：168g克x1x1bag袋;亞麻仁海鹽蘇打餅-椒鹽;0;1;168,0;12,0;5341;0.00%;0;14001149001,0;g;1;bag;97,0;0,0;0,0;weight;月;4,584967478670572;0,0;0,000987111932932;0,408897779203122;0,0;0,0;0
亞麻仁海鹽蘇打餅-青蔥;飲料零食;97;統一;規格：168g克x1x1bag袋;亞麻仁海鹽蘇打餅-青蔥;0;1;168,0;12,0;5342;0.00%;1;14001150001,0;g;1;bag;97,0;0,0;0,0;weight;月;4,584967478670572;0,0;0,000987111932932;0,408897779203122;0,0;0,0;0
義美美味芝麻燕麥蘇打餅192g;飲料零食;53;義美;規格：192g克x1x1box盒;義美多穀物蘇打餅乾-芝麻燕麥;55;1;192,0;12,0;5343;3.64%;1;14001635001,0;g;1;box;53,0;55,0;3,636363636363636;weight;月;3,9889840465642745;4,02535169073515;0,000987111932932;0,346522447081543;0,4319378497844511;0,0550525172039116;0
雪之戀鹹蛋黃餅;飲料零食;95;雪之戀;規格：200g克x1x1bag包;雪之戀鹹蛋黃餅;120;1;200,0;12,0;5345;20.83%;1;14002003001,0;g;1;bag;95,0;120,0;20,833333333333336;weight;月;4,564348191467836;4,795790545596741;0,000987111932932;0,4067397747719661;0,5146093100509539;0,3154050464807437;0
家樂福海苔方塊酥;飲料零食;85;家樂福;規格：450g克x1x1pack包;家福海苔方塊酥;99;1;450,0;12,0;5348;14.14%;1;14002007001,0;g;1;pack;85,0;99,0;14,14141414141414;weight;月;4,454347296253507;4,605170185988092;0,000987111932932;0,3952271353208731;0,4941549113846197;0,2140931224596562;0
家樂福原味方塊酥;飲料零食;89;家樂福;規格：450g克x1x1pack包;家福原味方塊酥;99;1;450,0;12,0;5349;10.10%;1;14002008001,0;g;1;pack;89,0;99,0;10,1010101010101;weight;月;4,499809670330265;4,605170185988092;0,000987111932932;0,3999852049740031;0,4941549113846197;0,1529236588997545;0
家樂福黑糖方塊酥;飲料零食;85;家樂福;規格：450g克x1x1pack包;家福黑糖方塊酥;99;1;450,0;12,0;5350;14.14%;0;14002013001,0;g;1;pack;85,0;99,0;14,14141414141414;weight;月;4,454347296253507;4,605170185988092;0,000987111932932;0,3952271353208731;0,4941549113846197;0,2140931224596562;0
口福不淺大燕麥千層棒;飲料零食;65;;規格：120g克x1x1box盒;口福不淺大燕麥千層棒;0;1;120,0;12,0;5352;0.00%;0;14002021001,0;g;1;box;65,0;0,0;0,0;weight;月;4,189654742026425;0,0;0,000987111932932;0,3675245431168023;0,0;0,0;0
口福不淺咖啡千層棒-120g;飲料零食;65;;規格：120g克x1x1box盒;口福不淺咖啡千層棒;0;1;120,0;12,0;5353;0.00%;0;14002022001,0;g;1;box;65,0;0,0;0,0;weight;月;4,189654742026425;0,0;0,000987111932932;0,3675245431168023;0,0;0,0;0
口福不淺燕麥杏仁方塊酥-200g;飲料零食;85;口福不淺;規格：200g克x1x1pack包;口福不淺燕麥杏仁方塊酥;0;1;200,0;12,0;5354;0.00%;0;14002024001,0;g;1;pack;85,0;0,0;0,0;weight;月;4,454347296253507;0,0;0,000987111932932;0,3952271353208731;0,0;0,0;0
原味巡禮全麥方塊酥;飲料零食;99;原味巡禮;規格：320g克x1x1bucket桶;原味巡禮全麥方塊酥;0;1;320,0;12,0;5355;0.00%;1;14002026001,0;g;1;bucket;99,0;0,0;0,0;weight;月;4,605170185988092;0,0;0,000987111932932;0,411012184588909;0,0;0,0;0
原味巡禮芝麻方塊酥;飲料零食;99;原味巡禮;規格：300g克x1x1bag袋;原味巡禮芝麻方塊酥;159;1;300,0;12,0;5356;37.74%;1;14002027001,0;g;1;bag;99,0;159,0;37,735849056603776;weight;月;4,605170185988092;5,075173815233827;0,000987111932932;0,411012184588909;0,544588357355204;0,5712997068330452;0
老楊椒鹽鹹餅方塊酥;飲料零食;89;老楊;規格：300g克x1x1bottle瓶;老楊黑胡椒鹹蛋黃方塊酥;110;1;300,0;10,0;5360;19.09%;0;14002040001,0;g;1;bottle;89,0;110,0;19,090909090909093;weight;月;4,499809670330265;4,709530201312334;0,0008202761132815;0,3999852049740031;0,5053531976676235;0,289025715320536;0
老楊芝麻方塊酥【Mia C'bon 限定】;飲料零食;69;老楊;規格：144g克x1x1bag袋;老楊芝麻方塊酥;0;1;144,0;10,0;5361;0.00%;1;14002046001,0;g;1;bag;69,0;0,0;0,0;weight;月;4,248495242049359;0,0;0,0008202761132815;0,3736827608346326;0,0;0,0;0
老楊鹹蛋黃餅-230g;飲料零食;106;老楊;規格：230g克x1x1bag袋;老楊鹹蛋黃餅;127;1;230,0;10,0;5362;16.54%;1;14002002001,0;g;1;bag;106,0;127,0;16,535433070866144;weight;月;4,672828834461906;4,852030263919617;0,0008202761132815;0,4180933053753314;0,5206440779100647;0,2503372337421966;0
老楊黑糖方塊酥;飲料零食;69;老楊;規格：120g克x1x1box盒;老楊黑糖方塊酥;79;1;120,0;10,0;5363;12.66%;1;14002052001,0;g;1;box;69,0;79,0;12,658227848101266;weight;月;4,248495242049359;4,382026634673881;0,0008202761132815;0,3736827608346326;0,4702106319394804;0,1916385092541227;0
Binggrae螃蟹餅乾(芥末口味);飲料零食;49;Binggrae;規格：70g克x1x1pc包;Binggrae螃蟹餅乾(芥末口味);59;1;70,0;12,0;5366;16.95%;1;14003005001,0;g;1;pc;49,0;59,0;16,94915254237288;weight;月;3,912023005428146;4,0943445622221;0,000987111932932;0,3384677424661431;0,43934108678089;0,2566007157809439;0
義美美味營養餅乾;飲料零食;53;義美;規格：205g克x1x1box盒;義美美味營養餅乾;55;1;205,0;12,0;5368;3.64%;1;14003009001,0;g;1;box;53,0;55,0;3,636363636363636;weight;月;3,9889840465642745;4,02535169073515;0,000987111932932;0,346522447081543;0,4319378497844511;0,0550525172039116;0
原味巡禮野菜餅;飲料零食;89;;規格：225g克x1x1bag袋;原味巡禮野菜餅;98;1;225,0;12,0;5370;9.18%;1;14003011001,0;g;1;bag;89,0;98,0;9,183673469387756;weight;月;4,499809670330265;4,59511985013459;0,000987111932932;0,3999852049740031;0,4930764663711902;0,1390356939588584;0
麗滋餅乾300g;飲料零食;65;麗滋;規格：300g克x1x1pack包;麗滋餅乾300g;93;1;300,0;12,0;5371;30.11%;1;14003013001,0;g;1;pack;65,0;93,0;30,107526881720432;weight;月;4,189654742026425;4,543294782270004;0,000987111932932;0,3675245431168023;0,4875154098230419;0,455811163946365;0
海太加鈣營養餅-起士口味;飲料零食;61;海太;規格：172g克x1x1box盒;海太加鈣營養餅-起士口味;73;1;172,0;12,0;5372;16.44%;1;14003019001,0;g;1;box;61,0;73,0;16,43835616438356;weight;月;4,127134385045092;4,30406509320417;0,000987111932932;0,3609811933842634;0,4618450174104904;0,2488675435245319;0
海太加鈣營養餅乾-197g;飲料零食;61;海太;規格：197g克x1x1box盒;海太加鈣營養餅乾;73;1;197,0;12,0;5373;16.44%;1;14003029001,0;g;1;box;61,0;73,0;16,43835616438356;weight;月;4,127134385045092;4,30406509320417;0,000987111932932;0,3609811933842634;0,4618450174104904;0,2488675435245319;0
可口美酥鹹甜原味量販分享包;飲料零食;89;可口;規格：180g克x1x1bag袋;可口美酥;98;1;180,0;12,0;5374;9.18%;1;14003037001,0;g;1;bag;89,0;98,0;9,183673469387756;weight;月;4,499809670330265;4,59511985013459;0,000987111932932;0,3999852049740031;0,4930764663711902;0,1390356939588584;0
可樂果辣味量販包;飲料零食;63;聯華食品;規格：192g克x1x1bag袋;可樂果辣味量販包;64;1;192,0;10,0;5380;1.56%;1;14010002001,0;g;1;bag;63,0;64,0;1,5625;weight;月;4,158883083359672;4,174387269895637;0,0008202761132815;0,3643039964944118;0,4479300195499218;0,0236553784860557;0
張君雅小妹妹拉麵條餅和風雞汁;飲料零食;19;維力;規格：65g克x1x1pack包;張君雅小妹妹拉麵條餅和風雞汁;22;1;65,0;8,0;5381;13.64%;1;14010006001,0;g;1;pack;19,0;22,0;13,636363636363637;weight;月;2,995732273553991;3,1354942159291497;0,000653440293631;0,2425692062961287;0,3364522490686217;0,2064469395146685;0
真魷味歡樂包-紅燒口味12gx12;飲料零食;55;華元;規格：144g克x1x1pack包;真魷味歡樂包--紅燒口味;69;1;144,0;10,0;5383;20.29%;1;14010011001,0;g;1;pack;55,0;69,0;20,28985507246377;weight;月;4,02535169073515;4,248495242049359;0,0008202761132815;0,350328666787384;0,4558821292295903;0,3071770887464634;0
可樂果山葵(哇沙米)口味;飲料零食;36;聯華食品;規格：118g克x1x1pack包;可樂果山葵(哇沙米)口味;37;1;118,0;10,0;5384;2.70%;1;14010012001,0;g;1;pack;36,0;37,0;2,702702702702702;weight;月;3,610917912644224;3,6375861597263857;0,0008202761132815;0,3069542319319339;0,3903289115965277;0,0409174114353397;0
味王小王子麵;飲料零食;45;味王;規格：300g克x1x1bag包;味王小王子麵;47;1;300,0;6,0;5385;4.26%;1;14010019001,0;g;1;bag;45,0;47,0;4,25531914893617;weight;月;3,828641396489095;3,871201010907891;0,0004866044739805;0,3297410643905061;0,4153968073357508;0,0644231584301093;0
味王小王子麵--海苔-300g;飲料零食;45;味王;規格：300g克x1x1pack包;味王小王子麵--海苔;47;1;300,0;6,0;5387;4.26%;0;14010025001,0;g;1;pack;45,0;47,0;4,25531914893617;weight;月;3,828641396489095;3,871201010907891;0,0004866044739805;0,3297410643905061;0,4153968073357508;0,0644231584301093;0
維力什麼玩意兒袋裝雞汁口味 50g;飲料零食;36;維力;規格：50g克x1x3pack包;維力什麼玩意兒袋裝雞汁口味;0;1;50,0;8,0;5388;0.00%;0;14010027001,0;g;3;pack;12,0;0,0;0,0;weight;月;2,5649493574615367;0,0;0,000653440293631;0,1974836787192873;0,0;0,0;0
可樂果九層塔315G;飲料零食;89;聯華食品;規格：315g克x1x1pack包;可樂果九層塔;0;1;315,0;10,0;5389;0.00%;1;14010029001,0;g;1;pack;89,0;0,0;0,0;weight;月;4,499809670330265;0,0;0,0008202761132815;0,3999852049740031;0,0;0,0;0
鹹酥餅歡樂包;飲料零食;55;華元;規格：144g克x1x1pack包;鹹酥餅歡樂包;69;1;144,0;10,0;5391;20.29%;1;14010031001,0;g;1;pack;55,0;69,0;20,28985507246377;weight;月;4,02535169073515;4,248495242049359;0,0008202761132815;0,350328666787384;0,4558821292295903;0,3071770887464634;0
華元神氣包-三色野菜園;飲料零食;55;華元;規格：72g克x1x1pack包;神氣包--野菜園;0;1;72,0;10,0;5394;0.00%;1;14010034001,0;g;1;pack;55,0;0,0;0,0;weight;月;4,02535169073515;0,0;0,0008202761132815;0,350328666787384;0,0;0,0;0
味王小王子麵-岩燒海苔;飲料零食;45;味王;規格：300g克x1x1bag袋;味王小王子麵-岩燒海苔;47;1;300,0;6,0;5395;4.26%;1;14010036001,0;g;1;bag;45,0;47,0;4,25531914893617;weight;月;3,828641396489095;3,871201010907891;0,0004866044739805;0,3297410643905061;0,4153968073357508;0,0644231584301093;0
張君雅小妹妹休閒丸子日式串燒;飲料零食;19;維力;規格：80g克x1x1pack包;張君雅小妹妹休閒丸子日式串燒;22;1;80,0;8,0;5397;13.64%;1;14010038001,0;g;1;pack;19,0;22,0;13,636363636363637;weight;月;2,995732273553991;3,1354942159291497;0,000653440293631;0,2425692062961287;0,3364522490686217;0,2064469395146685;0
科學麵20合1 Min 家庭號;飲料零食;54;統一;規格：300g克x1x1bag袋;科學麵20合1 Min 家庭號;55;1;300,0;6,0;5399;1.82%;1;14010040001,0;g;1;bag;54,0;55,0;1,818181818181818;weight;月;4,007333185232471;4,02535169073515;0,0004866044739805;0,3484428588864966;0,4319378497844511;0,0275262586019558;0
可樂果古早味超值分享包;飲料零食;52;聯華食品;規格：188g克x1x1pack包;可樂果古早味超值分享包;55;1;188,0;10,0;5400;5.45%;1;14010041001,0;g;1;pack;52,0;55,0;5,454545454545454;weight;月;3,970291913552122;4,02535169073515;0,0008202761132815;0,3445661376576834;0,4319378497844511;0,0825787758058674;0
酷辣可樂果;飲料零食;36;聯華食品;規格：118g克x1x1pack包;酷辣可樂果;37;1;118,0;10,0;5402;2.70%;1;14010047001,0;g;1;pack;36,0;37,0;2,702702702702702;weight;月;3,610917912644224;3,6375861597263857;0,0008202761132815;0,3069542319319339;0,3903289115965277;0,0409174114353397;0
古早可樂果;飲料零食;36;聯華食品;規格：118g克x1x1pack包;古早可樂果;37;1;118,0;10,0;5403;2.70%;1;14010048001,0;g;1;pack;36,0;37,0;2,702702702702702;weight;月;3,610917912644224;3,6375861597263857;0,0008202761132815;0,3069542319319339;0,3903289115965277;0,0409174114353397;0
張君雅小妹妹五香海苔休閒丸子-80g;飲料零食;19;維力;規格：80g克x1x1pack包;張君雅小妹妹五香海苔休閒丸子;22;1;80,0;8,0;5405;13.64%;1;14010050001,0;g;1;pack;19,0;22,0;13,636363636363637;weight;月;2,995732273553991;3,1354942159291497;0,000653440293631;0,2425692062961287;0,3364522490686217;0,2064469395146685;0
卡迪那寶卡卡原味;飲料零食;32;卡迪那;規格：70g克x1x1bag包;寶卡卡原味;36;1;70,0;10,0;5406;11.11%;0;14010049001,0;g;1;bag;32,0;36,0;11,11111111111111;weight;月;3,49650756146648;3,610917912644224;0,0008202761132815;0,2949801009940365;0,3874672919947668;0,1682160247897299;0
孔雀香酥脆pro+香魚104g;飲料零食;41;孔雀;規格：104g克x1x1bag包;孔雀香酥脆狠大包-香魚;0;1;104,0;12,0;5408;0.00%;1;14010060001,0;g;1;bag;41,0;0,0;0,0;weight;月;3,737669618283368;0,0;0,000987111932932;0,3202200029421725;0,0;0,0;0
可樂果酷辣超值分享包;飲料零食;52;聯華食品;規格：188g克x1x1pack包;可樂果酷辣超值分享包;55;1;188,0;10,0;5410;5.45%;#VALUE!;14010064001,0;g;1;pack;52,0;55,0;5,454545454545454;weight;月;3,970291913552122;4,02535169073515;0,0008202761132815;0,3445661376576834;0,4319378497844511;0,0825787758058674;0
寶卡卡量販包;飲料零食;63;卡迪那;規格：116g克x1x1pack包;寶卡卡量販包;70;1;116,0;10,0;5412;10.00%;1;14010071001,0;g;1;pack;63,0;70,0;10,0;weight;月;4,158883083359672;4,262679877041316;0,0008202761132815;0,3643039964944118;0,457404202630656;0,1513944223107569;0
可樂果原味超值分享包;飲料零食;52;聯華食品;規格：188g克x1x1pack包;可樂果原味超值分享包;55;1;188,0;10,0;5413;5.45%;1;14010072001,0;g;1;pack;52,0;55,0;5,454545454545454;weight;月;3,970291913552122;4,02535169073515;0,0008202761132815;0,3445661376576834;0,4319378497844511;0,0825787758058674;0
可樂果古早味量販包48gx4;飲料零食;63;聯華食品;規格：192g克x1x1bag袋;可樂果老朋友;64;1;192,0;10,0;5418;1.56%;1;14010079001,0;g;1;bag;63,0;64,0;1,5625;weight;月;4,158883083359672;4,174387269895637;0,0008202761132815;0,3643039964944118;0,4479300195499218;0,0236553784860557;0
可樂果素食量販包;飲料零食;63;聯華食品;規格：192g克x1x1pack包;可樂果素食量販包;68;1;192,0;10,0;5419;7.35%;0;14010084001,0;g;1;pack;63,0;68,0;7,352941176470589;weight;月;4,158883083359672;4,23410650459726;0,0008202761132815;0,3643039964944118;0,4543381547414785;0,1113194281696742;0
張君雅小妹妹五連包BBQ點心麵22gx5;飲料零食;34;維力;規格：110g克x1x1pc串;張君雅小妹妹五連包BBQ點心麵;0;1;110,0;8,0;5420;0.00%;1;14010088001,0;g;1;pc;34,0;0,0;0,0;weight;月;3,555348061489413;0,0;0,000653440293631;0,3011383187118667;0,0;0,0;0
小王子麵-普羅旺斯羅勒香椿;飲料零食;45;味王;規格：300g克x1x1pack包;小王子麵-普羅旺斯羅勒香椿;47;1;300,0;6,0;5422;4.26%;1;14010094001,0;g;1;pack;45,0;47,0;4,25531914893617;weight;月;3,828641396489095;3,871201010907891;0,0004866044739805;0,3297410643905061;0,4153968073357508;0,0644231584301093;0
孔雀香酥脆-香魚160g;飲料零食;69;孔雀;規格：160g克x1x1bag袋;孔雀香酥脆4包入香魚;75;1;160,0;12,0;5423;8.00%;0;14010097001,0;g;1;bag;69,0;75,0;8,0;weight;月;4,248495242049359;4,330733340286331;0,000987111932932;0,3736827608346326;0,4647066370122513;0,1211155378486055;0
科學麵小心點兒原味22g五連包;飲料零食;50;統一;規格：110g克x1x1pack包;科學麵小心點兒原味22g五連包;0;1;110,0;8,0;5426;0.00%;1;14010140001,0;g;1;pack;50,0;0,0;0,0;weight;月;3,9318256327243257;0,0;0,000653440293631;0,3405402756741782;0,0;0,0;0
聯華七小喜多包;飲料零食;63;聯華食品;規格：138g克x1x1pack包;七小喜多包;68;1;138,0;10,0;5427;7.35%;0;14010142001,0;g;1;pack;63,0;68,0;7,352941176470589;weight;月;4,158883083359672;4,23410650459726;0,0008202761132815;0,3643039964944118;0,4543381547414785;0,1113194281696742;0
KAKA蚵仔酥-鹹蛋黃;飲料零食;99;KAKA;規格：80g克x1x1bag包;KAKA蚵仔酥-鹹蛋黃;0;1;80,0;12,0;5428;0.00%;0;14010145001,0;g;1;bag;99,0;0,0;0,0;weight;月;4,605170185988092;0,0;0,000987111932932;0,411012184588909;0,0;0,0;0
KAKA醬燒蝦餅-炙烤原味;飲料零食;99;KAKA;規格：80g克x1x1bag包;KAKA醬燒蝦餅-炙烤原味;0;1;80,0;12,0;5429;0.00%;0;14010149001,0;g;1;bag;99,0;0,0;0,0;weight;月;4,605170185988092;0,0;0,000987111932932;0,411012184588909;0,0;0,0;0
KAKA醬燒小卷脆片-勁烤原味;飲料零食;99;KAKA;規格：80g克x1x1bag包;KAKA醬燒小卷脆片-勁烤原味;0;1;80,0;12,0;5431;0.00%;1;14010151001,0;g;1;bag;99,0;0,0;0,0;weight;月;4,605170185988092;0,0;0,000987111932932;0,411012184588909;0,0;0,0;0
蝦味先-原味115g;飲料零食;33;蝦味先;規格：115g克x1x1bag包;蝦味先-原味115g;35;1;115,0;8,0;5437;5.71%;1;14010173001,0;g;1;bag;33,0;35,0;5,714285714285714;weight;月;3,5263605246161616;3,58351893845611;0,000653440293631;0,298104497396624;0,3845272621771604;0,0865110984632896;0
蝦味先-香辣口味115g;飲料零食;33;裕榮食品;規格：115g克x1x1bag包;蝦味先-香辣口味115g;35;1;115,0;8,0;5438;5.71%;0;14010178001,0;g;1;bag;33,0;35,0;5,714285714285714;weight;月;3,5263605246161616;3,58351893845611;0,000653440293631;0,298104497396624;0,3845272621771604;0,0865110984632896;0
KAKA魷魚捲片-台式鹽酥;飲料零食;99;KAKA;規格：80g克x1x1bag包;KAKA魷魚捲片-台式鹽酥;0;1;80,0;12,0;5440;0.00%;0;14010187001,0;g;1;bag;99,0;0,0;0,0;weight;月;4,605170185988092;0,0;0,000987111932932;0,411012184588909;0,0;0,0;0
蝦味先原味量販包;飲料零食;90;蝦味先;規格：240g克x1x1bag袋;蝦味先原味量販包;0;1;240,0;8,0;5443;0.00%;0;14010193001,0;g;1;bag;90,0;0,0;0,0;weight;月;4,51085950651685;0,0;0,000653440293631;0,4011416753805569;0,0;0,0;0
【安心價】大同玉米濃湯點心餅;飲料零食;39;;規格：100g克x1x1pack包;大同玉米濃湯點心餅;0;1;100,0;12,0;5444;0.00%;1;14010194001,0;g;1;pack;39,0;0,0;0,0;weight;月;3,688879454113936;0,0;0,000987111932932;0,3151136484188945;0,0;0,0;0
蝦味先組合包;飲料零食;90;裕榮食品;規格：240g克x1x1bag袋;蝦味先組合包;0;1;240,0;8,0;5449;0.00%;1;14010208001,0;g;1;bag;90,0;0,0;0,0;weight;月;4,51085950651685;0,0;0,000653440293631;0,4011416753805569;0,0;0,0;0
【限量】乖乖好運祈願箱480g;飲料零食;191;乖乖;規格：480g克x1x1box箱;好運平安箱;240;1;480,0;12,0;5450;20.42%;0;14010210001,0;g;1;box;191,0;240,0;20,416666666666668;weight;月;5,2574953720277815;5,484796933490655;0,000987111932932;0,4792842168947319;0,588542710295119;0,3090969455511288;0
燒番麥-原味115g;飲料零食;34;;規格：115g克x1x1bag包;燒番麥-原味115g;0;1;115,0;8,0;5454;0.00%;1;14010219001,0;g;1;bag;34,0;0,0;0,0;weight;月;3,555348061489413;0,0;0,000653440293631;0,3011383187118667;0,0;0,0;0
小王子麵-原味(減鹽);飲料零食;45;味王;規格：300g克x1x1bag包;小王子麵-原味(減鹽);47;1;300,0;6,0;5460;4.26%;1;14010247001,0;g;1;bag;45,0;47,0;4,25531914893617;weight;月;3,828641396489095;3,871201010907891;0,0004866044739805;0,3297410643905061;0,4153968073357508;0,0644231584301093;0
韓國好麗友雞米花脆餅(起司炸雞);飲料零食;42;好麗友;規格：81g克x1x1pc包;韓國好麗友雞米花脆餅(起司炸雞);55;1;81,0;10,0;5463;23.64%;1;14010283001,0;g;1;pc;42,0;55,0;23,63636363636364;weight;月;3,7612001156935615;4,02535169073515;0,0008202761132815;0,3226826931981074;0,4319378497844511;0,3578413618254255;0
韓國好麗友雞米花脆餅(韓式炸雞);飲料零食;42;好麗友;規格：81g克x1x1pc包;韓國好麗友雞米花脆餅(韓式炸雞);55;1;81,0;10,0;5464;23.64%;1;14010284001,0;g;1;pc;42,0;55,0;23,63636363636364;weight;月;3,7612001156935615;4,02535169073515;0,0008202761132815;0,3226826931981074;0,4319378497844511;0,3578413618254255;0
